"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Augmented Reality (AR) joiners, a novel expanded cinematic form","H. Papagiannis","Augmented Reality Laboratory, Department of Film, Faculty of Fine Arts, York University, Canada","2009 IEEE International Symposium on Mixed and Augmented Reality - Arts, Media and Humanities","17 Nov 2009","2009","","","39","42","Traditionally belonging to Computer Science and Engineering disciplines, Augmented Reality (AR) is beginning to emerge in the field of Visual Art. The creative possibilities for this new media form are rich and vast extending across and in between disciplines including cinema, photography, and interactive digital media. This paper will focus on my AR Joiner series, which applies 2D planar video to compose novel scenes utilizing multiple adjoined AR markers across both physical and virtual time and space to create new experiences of seeing.","2381-8360","978-1-4244-5508-9","10.1109/ISMAR-AMH.2009.5336728","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5336728","Augmented Reality;Interactive Digital Arts;New Media Art;Contemporary Art Practice;J.5 [Art and Humanities];Fine Arts;H.5.1 [Information Interfaces and Presentation];Multimedia Information Systems-augmented reality","Augmented reality;Layout;Cameras;Motion pictures;Photography;Production;Computer science;Digital art;Multimedia systems;Rivers","augmented reality;image fusion;photography","augmented reality joiners;cinematic form;visual art;cinema;AR joiner series;2D planar video;photography;interactive digital media","","4","","20","IEEE","17 Nov 2009","","","IEEE","IEEE Conferences"
"Augmented Reality in Education Learning and Training","D. N. Nasser","Birzeit University, Birzeit, PS","2018 JCCO Joint International Conference on ICT in Education and Training, International Conference on Computing in Arabic, and International Conference on Geocomputing (JCCO: TICET-ICCA-GECO)","30 May 2019","2018","","","1","7","The uses and applications of VR and AR technologies have been widespread in the last few years. One of its most important areas of use is the use of virtual and augmented reality in education, learning and training. Hence, this research paper examines the latest developments and the scientific findings in the field of augmented software industry, its applications, and uses in teaching, learning and training. Tens of augmented reality applications, their areas of application, and practical uses were studied with the aim of: Identifying strengths and weaknesses and selecting the appropriate ones in teaching, learning and training. To achieve the objectives of the research: The method of content analysis based on the applied approach was used, The researcher recommended: It is necessary to adopt the application and usage of augmented reality technologies in education, learning and training at the highest levels, and recommended the use of a set of software and platforms that would enhance the quality of teaching, learning and training and improve its outcomes.","","978-1-5386-6880-1","10.1109/ICCA-TICET.2018.8726192","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8726192","Teaching;Learning;Training;Augmented reality;Virtual reality","Augmented reality;Training;Companies;Software;Resists","augmented reality;computer based training;computer science education;DP industry;teaching","augmented reality technologies;education learning;augmented software industry;education training;virtual reality technologies","","6","","","IEEE","30 May 2019","","","IEEE","IEEE Conferences"
"Altered reality: Augmenting and diminishing reality in real time","C. W. M. Leão; J. P. Lima; V. Teichrieb; E. S. Albuquerque; J. Kelner","Virtual Reality and Multimedia Research Group, Informatics Center – Federal University of Pernambuco, Brazil; Virtual Reality and Multimedia Research Group, Informatics Center – Federal University of Pernambuco, Brazil; Virtual Reality and Multimedia Research Group, Informatics Center – Federal University of Pernambuco, Brazil; Virtual Reality and Multimedia Research Group, Informatics Institute-Federal University of Goiás, Brazil; Virtual Reality and Multimedia Research Group, Informatics Center – Federal University of Pernambuco, Brazil","2011 IEEE Virtual Reality Conference","29 Apr 2011","2011","","","219","220","Augmented Reality applications overlap virtual objects over a real scene, taking into account the context, in order to add information to the end user. Nowadays, more advanced applications also make use of Diminished Reality that removes real objects from a scene. This paper describes an approach that combines Augmented Reality and Diminished Reality techniques to modify real objects present in applications. The proposed approach removes an object and replaces it with its purposely-modified replica. The solution uses dynamic texture techniques and Inpaint to enhance the visual response of the modification performed. The results are promising considering both realism of the modified real object and performance of the application.","2375-5334","978-1-4577-0038-5","10.1109/VR.2011.5759477","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5759477","augmented reality;diminished reality;physically-based simulation","Augmented reality;Real time systems;Lighting;Solid modeling;Three dimensional displays;Multimedia communication","augmented reality;image texture","altered reality;augmented reality applications;virtual objects;diminished reality;dynamic texture techniques;visual response","","8","3","6","IEEE","29 Apr 2011","","","IEEE","IEEE Conferences"
"[POSTER] AR4AR: Using Augmented Reality for guidance in Augmented Reality Systems Setup","F. Pankratz; G. Klinker","Fachgebiet Augmented Reality, Technische Universität München, Garching b. München, Germany; Fachgebiet Augmented Reality, Technische Universität München, Garching b. München, Germany","2015 IEEE International Symposium on Mixed and Augmented Reality","12 Nov 2015","2015","","","140","143","AR systems have been developed for many years now, ranging from systems consisting of a single sensor and output device to systems with a multitude of sensors and/or output devices. With the increasing complexity of the setup, the complexity of handling the different sensors as well as the necessary calibrations and registrations increases accordingly. A much needed (yet missing) area of augmented reality applications is to support AR system engineers when they set up and maintain an AR system by providing visual guides and giving immediate feedback on the current quality of their calibration measurements. In this poster we present an approach to use Augmented Reality itself to support the user in calibrating an Augmented Reality system.","","978-1-4673-7660-0","10.1109/ISMAR.2015.41","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7328081","","Cameras;Calibration;Target tracking;Augmented reality;Three-dimensional displays;Current measurement;Visualization","augmented reality;calibration","augmented reality systems setup;AR systems;visual guides;calibration measurements","","4","","15","IEEE","12 Nov 2015","","","IEEE","IEEE Conferences"
"“Wonder Turner” and “The Amazing Cinemagician” augmented reality and mixed reality art installations","H. Papagiannis","York University, Toronto, Canada","2010 IEEE International Symposium on Mixed and Augmented Reality - Arts, Media, and Humanities","22 Nov 2010","2010","","","27","32","This paper discusses the approach, evolution and exhibition of the augmented reality art installation Wonder Turner and mixed reality work The Amazing Cinemagician at the Ontario Science Centre Idea Gallery from May 29 through September 6, 2010 in Toronto, Canada, by artist and researcher Helen Papagiannis. Both interactive artworks are featured in the exhibition entitled, The Amazing Cinemagician: New Media Meets Victorian Magic by Helen Papagiannis in association with the Augmented Reality Lab at York University.","2381-8360","978-1-4244-9342-5","10.1109/ISMAR-AMH.2010.5643297","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5643297","Augmented Reality;Mixed Reality;Art;exhibition;interactive;RFID;FogScreen","Films;Motion pictures;Art;Radiofrequency identification;Videos;Augmented reality;Media","art;augmented reality;exhibitions","mixed reality art installation;augmented reality art installation wonder turner;amazing cinemagician;ontario science centre idea gallery;Helen Papagiannis;interactive artworks;victorian magic;York University","","","","10","IEEE","22 Nov 2010","","","IEEE","IEEE Conferences"
"ARpm: an augmented reality interface for polygonal modeling","P. Fiala; N. Adamo-Villani","Purdue Univ., West Lafayette, IN, USA; Purdue University, USA","Fourth IEEE and ACM International Symposium on Mixed and Augmented Reality (ISMAR'05)","5 Dec 2005","2005","","","196","197","We present a prototype system called ARpm, (augmented reality for polygonal modeling). Created as a front-end to a commercially available 3D animation program (3D Studio Max), it does not require it's modification through inaccessible software code. Users look through a head mounted display (HMD) and the object being modeled appears as a 3D augmentation in the real world. This object can be manipulated using a tangible interface of marker panels that correspond to the modeling tools in 3D Studio Max, and a wireless pointer device. Unlike virtual reality which brings the user into the virtual world, this system places the 3D model in the user's world while allowing the use of a large range of complex 3D polygonal modeling tools provided by 3D Studio Max.","","0-7695-2459-1","10.1109/ISMAR.2005.13","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1544691","","Augmented reality","augmented reality;solid modelling;graphical user interfaces;computer animation;helmet mounted displays","ARpm prototype system;augmented reality interface;polygonal modeling;3D animation program;3D Studio Max;head mounted display;3D augmentation;wireless pointer device","","5","","2","IEEE","5 Dec 2005","","","IEEE","IEEE Conferences"
"Industrial Augmented Reality: Lessons learned from a long-term On-site Assessment of Augmented Reality Maintenance Worker Support Systems","M. Lorenz; S. Knopp; J. Brade; P. Klimant; M. Dix","Institute for Machine Tools and Production Processes, Chemnitz University of Technology; Institute for Machine Tools and Production Processes, Chemnitz University of Technology; Institute for Machine Tools and Production Processes, Chemnitz University of Technology; Institute for Machine Tools and Production Processes, Chemnitz University of Technology; Institute for Machine Tools and Production Processes, Chemnitz University of Technology","2022 IEEE International Symposium on Mixed and Augmented Reality Adjunct (ISMAR-Adjunct)","15 Dec 2022","2022","","","678","681","Augmented Reality (AR) has ever since made big promises in terms of improving maintenance in industry. However, long-term on-site assessments of AR maintenance worker support systems do not exist. In cooperation with three industrial companies we developed two such systems and conducted a 14-month evaluation period. The lessons we learned from the pitfalls we ran into during this assessment period provide valuable insights for researchers and practitioners alike who want to deploy AR maintenance worker support systems to the shop floor.","2771-1110","978-1-6654-5365-3","10.1109/ISMAR-Adjunct57072.2022.00141","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9974438","Augmented Reality;Evaluation;Deployment;Maintenance;Long-term Study.;Human-centered computing → Mixed / augmented reality;Computer systems organization → Embedded and cyber-physical systems","Industries;Companies;Maintenance engineering;Cyber-physical systems;Augmented reality;Monitoring","augmented reality;maintenance engineering;production engineering computing","AR maintenance worker support systems;assessment period;augmented reality maintenance worker support systems;industrial augmented reality;long-term on-site assessment;shop floor","","","","15","IEEE","15 Dec 2022","","","IEEE","IEEE Conferences"
"A Global Illumination and BRDF Solution Applied to Photorealistic Augmented Reality","S. A. Pessoa; G. de S. Moura; J. P. S. M. Lima; V. Teichrieb; J. Kelner","Virtual Reality and Multimedia Research Group, Informatics Center, Federal University of Pernambuco, Brazil; Universidade Federal de Pernambuco, Recife, PE, BR; Virtual Reality and Multimedia Research Group, Informatics Center, Federal University of Pernambuco, Brazil; Virtual Reality and Multimedia Research Group, Informatics Center, Federal University of Pernambuco, Brazil; Virtual Reality and Multimedia Research Group, Informatics Center, Federal University of Pernambuco, Brazil","2009 IEEE Virtual Reality Conference","7 Apr 2009","2009","","","243","244","This paper presents a solution for the photorealistic rendering of synthetic objects into dynamic real scenes, in Augmented Reality applications. In order to achieve this goal, an Image Based Lighting approach is proposed, where environment maps with different levels of glossiness are generated for each virtual object in the scene at every frame. Due to this, illumination effects, such as color bleeding and specular reflections, can be simulated for virtual objects in a consistent way, even under the presence of scene changes. A unifying sampling method for the spherical harmonics transformation pass is also used. It is independent of map format and does not need to apply different weights for each sample. The developed technique is combined with an extended version of Lafortune Spatial BRDF, featuring Fresnel effect and an innovative tangent rotation parameterization. The solution is evaluated in various Augmented Reality case studies, where other features like shadowing and lens effects are also exploited.","2375-5334","978-1-4244-3943-0","10.1109/VR.2009.4811036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4811036","Photorealism;global illumination;BRDF;augmented reality;H.5.1 [Information Interfaces and Presentation]: Multimedia Information Systems-Artificial;Augmented;and Virtual Realities;I.3.7 [Computer Graphics]: Three-Dimensional Graphics and Realism-Color;Shading;Shadowing;and Texture","Lighting;Augmented reality;Layout;Sampling methods;Optical reflection;Virtual reality;Hemorrhaging;Shadow mapping;Computer graphics;Informatics","augmented reality;realistic images;rendering (computer graphics)","global illumination;BRDF solution;photorealistic augmented reality;photorealistic rendering;synthetic objects;dynamic real scenes;image based lighting;environment maps;illumination effects;color bleeding;specular reflection;virtual objects;spherical harmonics transformation;Lafortune spatial BRDF;Fresnel effect;tangent rotation parameterization","","3","","3","IEEE","7 Apr 2009","","","IEEE","IEEE Conferences"
"Adaptive line tracking with multiple hypotheses for augmented reality","H. Wuest; F. Vial; D. Stricker","Department of Virtual and Augmented Reality, Fraunhofer IGD, Darmstadt, Germany; Department of Virtual and Augmented Reality, Fraunhofer IGD, Darmstadt, Germany; Dept. of Virtual & Augmented Reality, Fraunhofer IGD, Darmstadt, Germany","Fourth IEEE and ACM International Symposium on Mixed and Augmented Reality (ISMAR'05)","5 Dec 2005","2005","","","62","69","We present a real-time model-based line tracking approach with adaptive learning of image edge features that can handle partial occlusion and illumination changes. A CAD (VRML) model of the object to track is needed. First, the visible edges of the model with respect to the camera pose estimate are sorted out by a visibility test performed on standard graphics hardware. For every sample point of every projected visible 3D model line a search for gradient maxima in the image is then carried out in a direction perpendicular to that line. Multiple hypotheses of these maxima are considered as putative matches. The camera pose is updated by minimizing the distances between the projection of all sample points of the visible 3D model lines and the most likely matches found in the image. The state of every edge's visual properties is updated after each successful camera pose estimation. We evaluated the algorithm and showed the improvements compared to other tracking approaches.","","0-7695-2459-1","10.1109/ISMAR.2005.8","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1544665","","Augmented reality;Cameras;Testing;Lighting;Performance evaluation;Hardware;Robustness;Graphics;State estimation;Gyroscopes","CAD;augmented reality;virtual reality languages;edge detection;feature extraction;image matching;image sampling;tracking;hidden feature removal;solid modelling;computer graphic equipment;video cameras","real-time visible 3D model-based line tracking approach;augmented reality;adaptive learning;image edge feature;partial occlusion;image illumination;CAD model;VRML model;camera pose estimate;graphics hardware;image gradient maxima search;image matching;edge visual property","","64","15","13","IEEE","5 Dec 2005","","","IEEE","IEEE Conferences"
"Panorama of Researches Related to the Application of Virtual Reality in the Health Area in SVR","T. Silva Barbosa; A. Henrique Kronbauer","Escola de Arquitetura, Engenharia e Tecnologia da Informação, Universidade Salvador, Salvador, Brazil; Programa de Pós-Graduação em Sistemas e Computação, Universidade Salvador, Salvador, Brazil","2019 21st Symposium on Virtual and Augmented Reality (SVR)","5 Dec 2019","2019","","","69","76","The use of Virtual Reality for the development of applications that can help in the treatment of different pathologies and the training of health professionals has been increasing gradually in the last decade. In this context, the purpose of this paper is to present a systematic review of the articles describing virtual reality applications for the health area, published in the last five editions of the Symposium on Virtual and Augmented Reality (SVR). Seven research questions were defined to identify the current panorama and possible trends. The results of the research present quantitative data regarding the number of published works, universities and states involved, types of treatments and training performed, as well as presenting data regarding the technologies used and the incidence of games.","","978-1-7281-5434-3","10.1109/SVR.2019.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8920907","systematic review, virtual reality, SVR, technology, health","Training;Augmented reality;Systematics;Libraries;Visualization;Pathology","augmented reality;medical computing","health area;SVR;pathologies;health professionals;systematic review;virtual reality applications;Augmented Reality;research questions;current panorama;quantitative data;universities","","1","","","IEEE","5 Dec 2019","","","IEEE","IEEE Conferences"
"The Arlab and Cave libraries: On authoring augmented reality and virtual reality experiences using a graphical programming language","A. Roth","Augmented Reality Laboratory, York University, Toronto, Canada","2011 IEEE International Symposium on Mixed and Augmented Reality - Arts, Media, and Humanities","1 Dec 2011","2011","","","101","102","In an attempt to better understand how the use of graphical programming environments can be beneficial to artists, I have designed two new libraries for authoring augmented reality (AR), mixed reality (MR), and virtual reality (VR) experiences in Max/MSP/Jitter. I propose that libraries of pre-constructed objects, known as abstractions, as well as the use of existing graphical interfaces, could facilitate experimentation and could encourage programmers to repurpose projects for use by non-programmers. This paper describes these libraries and their uses.","2381-8360","978-1-4673-0059-9","10.1109/ISMAR-AMH.2011.6093664","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6093664","Max/MSP/Jitter;6DOF Tracking;Cosm;DART;virtual environments;graphical programming language","Libraries;Computer languages;Augmented reality;Three dimensional displays;Jitter;Multimedia communication","augmented reality;authoring languages;digital libraries;graphical user interfaces;visual languages","Arlab libraries;Cave libraries;authoring augmented reality;virtual reality experiences;graphical programming language;mixed reality;Max-MSP-Jitter;graphical interfaces","","4","","8","IEEE","1 Dec 2011","","","IEEE","IEEE Conferences"
"Mosaicing a Wide Geometric Field of View for Effective Interaction in Augmented Reality","S. Jeon; G. J. Kim","Department of Computer Science and Engineering Postech, Haptics and Virtual Reality Laboratory, South Korea; Digital Experiance Laboratory Department of Computer Science and Engineering, Korea University, South Korea","2007 6th IEEE and ACM International Symposium on Mixed and Augmented Reality","6 Jun 2008","2007","","","265","266","In this paper, we have addressed the usability issue of augmented reality systems. In order to overcome the lack of view into the interaction space in nominal AR systems, we proposed to create and use a mosaiced image as a cost effective and practical solution. One of the obvious problem is that even if the view span is increased by the mosaicing, because of the fixed and limited resolution/size of the display(either HMD or upright display), the content must be viewed in smaller scale. Yang et al. has found out that increasing the geometric field of view can be tolerated to some degree without much degradation in task performance [3]. In our pilot experiment, a comparison of our mosaiced AR display to the nominal set up improved task performance when the task involved manipulation of many tangible props in a relatively wide area. Our future work is to conduct a more formal usability study and address other AR usability issues.","","978-1-4244-1749-0","10.1109/ISMAR.2007.4538859","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4538859","Mosaicing;Augmented Reality;Spatial Awareness","Augmented reality;Cameras;Head;Displays;Transmission line matrix methods;Virtual reality;Computer science;Tracking;Equations;Haptic interfaces","augmented reality;helmet mounted displays;human computer interaction;image segmentation;video cameras","augmented reality system;usability issue;image mosaicing;augmented reality display resolution;head mounted display","","","10","3","IEEE","6 Jun 2008","","","IEEE","IEEE Conferences"
"mirracle: Augmented Reality in-situ visualization of human anatomy using a magic mirror","T. Blum; V. Kleeberger; C. Bichlmeier; N. Navab","Computer Aided Medical Procedures & Augmented Reality (CAMP), Technische Universität, Mänchen, Munich, Germany; Computer Aided Medical Procedures & Augmented Reality (CAMP), Technische Universität, Mänchen, Munich, Germany; Computer Aided Medical Procedures & Augmented Reality (CAMP), Technische Universität, Mänchen, Munich, Germany; Computer Aided Medical Procedures & Augmented Reality (CAMP), Technische Universität, Mänchen, Munich, Germany","2012 IEEE Virtual Reality Workshops (VRW)","12 Apr 2012","2012","","","169","170","The mirracle system extends the concept of an Augmented Reality (AR) magic mirror to the visualization of human anatomy on the body of the user. Using a medical volume renderer a CT dataset is augmented onto the user. By a slice based user interface, slice from the CT and an additional photographic dataset can be selected.","2375-5334","978-1-4673-1246-2","10.1109/VR.2012.6180934","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6180934","H.5.1 [Information Interfaces and Presentation]: Artificial, augmented, and virtual realities","Cameras;Visualization;Biomedical imaging;Computed tomography;Skeleton;X-ray imaging;Surgery","augmented reality","augmented reality;magic mirror;mirracle system;human anatomy visualization;medical volume renderer;CT dataset;user interface;photographic dataset","","7","","","IEEE","12 Apr 2012","","","IEEE","IEEE Conferences"
"Keynote Speaker: User Experience Considerations for Everyday Augmented Reality","",,"2021 IEEE International Symposium on Mixed and Augmented Reality (ISMAR)","1 Nov 2021","2021","","","16","16","Summary form only given, as follows. The complete presentation was not made available for publication as part of the conference proceedings. Future AR glasses will be much like today’s smartphones, as our everyday information access and productivity devices. Technical challenges in optics, power, and tracking remain, but are solvable. However, technical achievements alone are insufficient to ensure that everyday AR systems will be productive, usable, useful, and satisfying. We must also design effective methods for interacting with and managing AR content, and we must understand the effects of always-on AR, on both individuals and communities. In this talk, I will present a vision of future everyday AR use cases, and discuss recent user experience (UX) research aimed at enabling this vision. I will discuss UX design recommendations for making information access through AR more convenient and usable than today's smartphones and smartwatches, while at the same time not distracting users from what's going on in the real world around them. I will conclude with a call to action for researchers and designers to carefully consider how everyday AR can benefit society and how to avoid potential pitfalls. ","1554-7868","978-1-6654-0158-6","10.1109/ISMAR52148.2021.00010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9583809","","Three-dimensional displays;User experience;Smart phones;Human computer interaction;Computer science;Augmented reality;Visualization","augmented reality;mobile computing;user interfaces","keynote speaker;user experience considerations;everyday augmented reality;summary form;complete presentation;conference proceedings;future AR glasses;smartphones;everyday information access;productivity devices;technical challenges;technical achievements;everyday AR systems;AR content;future everyday AR use cases;recent user experience;UX design recommendations","","","","","IEEE","1 Nov 2021","","","IEEE","IEEE Conferences"
